scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
roi,5966,-1.3711150256129907,15.864661290279216,0.0023421065233533156
roi,5969,-1.132385407905803,14.440239969249653,0.0011991306443011052
roi,5999,-0.7934345584409441,11.74677322747231,0.004683138701225498
roi,6,-0.13129002348333202,4.408354048905494,0.00024355214216120746
roi,6069,-0.8126482593550317,12.042311402951128,0.0006138418946762814
roi,6391,-0.765527950310559,12.39049093140192,0.011995528455717941
roi,6409,-0.8392048670062252,12.236177723552032,0.0037125543073135425
roi,657,-1.3723405289140547,15.89837972501494,0.008121518438939268
roi,6583,-0.45191697216703874,8.457383811349558,0.000337748934495119
roi,686,-0.7140889536300722,11.128031117767058,0.002948405601283288
roi,6924,-1.1828019625672501,14.84340814209515,0.0009185836622797039
roi,6948,-1.371807237854983,15.861340722110633,0.003404990092610305
roi,7003,-1.2714227381438488,15.319390560384022,0.002900775748558182
roi,7022,-0.14771767810026384,4.711552286348308,0.0001227057945853982
roi,7025,-1.0060099573257468,13.495578842626735,0.003069535568771098
roi,7045,-1.2642213031391958,15.244328005997446,0.007112935186386338
roi,7182,-0.1180952380952381,4.371337297303242,0.0006456246991763948
roi,7228,-1.1014840560520798,14.203513693373196,0.001968737435636636
roi,724,-0.17811137310415115,5.1240845858860595,0.0002959061520697581
roi,7259,-0.8886255924170616,12.679179857403355,0.003357264874328969
roi,726,-1.3311517229842758,15.656836317100428,0.003443168376147443
roi,7311,-0.1481447281345707,4.700077955758815,0.00028801567884906287
roi,7383,-1.3468097618347543,15.793218895054878,0.001205378717144101
roi,7499,-1.0789569160997732,13.989832339680554,0.0021769280973916727
roi,7542,-0.13093128760295175,4.3132928483374045,5.723077061436932e-05
roi,7888,-0.14291244155686442,4.570070326563311,9.647590529393568e-05
roi,7918,-1.0897727272727273,14.06748940017259,0.002094400209242342
roi,8065,-0.1438468687985129,4.584025101455602,0.00030785894665563696
roi,8104,-1.2663010786113191,15.335662996106763,0.007398308723174485
roi,8110,-1.3722543662273652,15.887307730147413,0.009488942421054358
roi,814,-0.9627425044091711,13.085718408476751,0.0037822164097817135
roi,8329,-0.14653461252171035,4.677214873584518,0.00013000130082341244
roi,8411,-0.1985294117647059,5.594884032177696,0.0002952287428128475
roi,8436,-1.0832722832722834,14.080086188989085,0.004527180570051859
roi,8526,-0.1136,4.054280300645871,0.0007363295301080486
roi,8626,-1.0378787878787878,13.788511622818802,0.0023976561584060363
roi,8694,-1.0299850968703428,13.656229438831154,0.0010325928409260499
roi,8721,-1.1181840135233034,14.310564770203875,0.0021821860399157123
roi,8794,-0.17788461538461536,4.797453985458112,0.0006265245225015592
roi,8943,-1.0095001393663479,13.640939819923958,0.00294406675231329
roi,8998,-1.1635726939397684,14.594102493943822,0.01183656726815252
roi,904,-0.962284153328797,13.330868359640803,0.0020550275695607745
roi,9043,-0.1348314606741573,4.447955895317648,0.00016885736034277787
roi,9139,-1.3919223219802987,15.97972451538022,0.0027612919789751222
roi,9208,-1.1224316073734881,14.358285757079706,0.0016004413713816001
roi,9224,-0.1609917355371901,4.88945709235179,0.00017041572863574217
roi,9314,-0.7894736842105263,12.57945094964633,0.009513078599066471
roi,9397,-1.3720750074488433,15.904379554438592,0.014785346383626718
roi,942,-1.3230396013637555,15.629885592095782,0.0034852954927271362
roi,959,-1.2780508131825035,15.341525864993265,0.007383616954589556
roi,9650,-1.056491456803678,13.857444788673632,0.00145812235426368
roi,9673,-1.209187423438138,14.959204623001199,0.00325472082388667
roi,981,-1.3700704190575894,15.885365102105254,0.011650360588374764
roi,9910,-1.1363131935881627,14.523926571140912,0.0008713518853141755
roi,992,-0.9042644047804509,12.994585761759083,0.0011546728983029553
whole_image,0d0e4dbe84356f8ec4a4ff7616b4850f,-0.8070683593750001,12.21599686711481,0.018088947698024715
whole_image,0d30dc1e0070e7a934f39452e3ad3b83,-1.0590577005119455,14.175627583425872,0.02821116889932318
whole_image,144e272e04daf6ac8d36548ea766da37,-0.838409375,12.836520970117832,0.020671034910853425
